,distance,time,geometry,clock_time,From,To
0,637,156,"LINESTRING (106.8136024 -6.3990719, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190407 -6.3999268, 106.8190407 -6.3999268)",2019-02-06T19:00:00,"08 dewi sartika, perlimaan, lajur baru","09 jln kartini - dewi sartika, arah margonda"
0,640,127,"LINESTRING (106.8136024 -6.3990719, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190661 -6.3998972, 106.8190661 -6.3998972)",2019-02-06T07:00:00,"08 dewi sartika, perlimaan, lajur baru","10 jln kartini - dewi sartika, arah citayam"
0,640,140,"LINESTRING (106.8136024 -6.3990719, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190661 -6.3998972, 106.8190661 -6.3998972)",2019-02-06T08:00:00,"08 dewi sartika, perlimaan, lajur baru","10 jln kartini - dewi sartika, arah citayam"
0,640,147,"LINESTRING (106.8136024 -6.3990719, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190661 -6.3998972, 106.8190661 -6.3998972)",2019-02-06T09:00:00,"08 dewi sartika, perlimaan, lajur baru","10 jln kartini - dewi sartika, arah citayam"
0,640,170,"LINESTRING (106.8136024 -6.3990719, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190661 -6.3998972, 106.8190661 -6.3998972)",2019-02-06T17:00:00,"08 dewi sartika, perlimaan, lajur baru","10 jln kartini - dewi sartika, arah citayam"
0,640,162,"LINESTRING (106.8136024 -6.3990719, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190661 -6.3998972, 106.8190661 -6.3998972)",2019-02-06T18:00:00,"08 dewi sartika, perlimaan, lajur baru","10 jln kartini - dewi sartika, arah citayam"
0,640,157,"LINESTRING (106.8136024 -6.3990719, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190661 -6.3998972, 106.8190661 -6.3998972)",2019-02-06T19:00:00,"08 dewi sartika, perlimaan, lajur baru","10 jln kartini - dewi sartika, arah citayam"
0,1570,272,"LINESTRING (106.8136024 -6.3990719, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190813 -6.3998795, 106.8191779 -6.3998044, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8239155 -6.3932365, 106.8239155 -6.3932365)",2019-02-06T07:00:00,"08 dewi sartika, perlimaan, lajur baru",11 ITC depok
0,1570,297,"LINESTRING (106.8136024 -6.3990719, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190813 -6.3998795, 106.8191779 -6.3998044, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8239155 -6.3932365, 106.8239155 -6.3932365)",2019-02-06T08:00:00,"08 dewi sartika, perlimaan, lajur baru",11 ITC depok
0,1570,308,"LINESTRING (106.8136024 -6.3990719, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190813 -6.3998795, 106.8191779 -6.3998044, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8239155 -6.3932365, 106.8239155 -6.3932365)",2019-02-06T09:00:00,"08 dewi sartika, perlimaan, lajur baru",11 ITC depok
0,1570,360,"LINESTRING (106.8136024 -6.3990719, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190813 -6.3998795, 106.8191779 -6.3998044, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8239155 -6.3932365, 106.8239155 -6.3932365)",2019-02-06T17:00:00,"08 dewi sartika, perlimaan, lajur baru",11 ITC depok
0,1570,349,"LINESTRING (106.8136024 -6.3990719, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190813 -6.3998795, 106.8191779 -6.3998044, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8239155 -6.3932365, 106.8239155 -6.3932365)",2019-02-06T18:00:00,"08 dewi sartika, perlimaan, lajur baru",11 ITC depok
0,1570,332,"LINESTRING (106.8136024 -6.3990719, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190813 -6.3998795, 106.8191779 -6.3998044, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8239155 -6.3932365, 106.8239155 -6.3932365)",2019-02-06T19:00:00,"08 dewi sartika, perlimaan, lajur baru",11 ITC depok
0,3025,500,"LINESTRING (106.8136024 -6.3990719, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8180835 -6.39974, 106.8185556 -6.3983452, 106.8188238 -6.3976264, 106.8195963 -6.3957703, 106.8204653 -6.3935816, 106.8210447 -6.3918328, 106.8211198 -6.3916612, 106.8211198 -6.3916612, 106.820755 -6.3915217, 106.8204331 -6.3914251, 106.820358 -6.39135, 106.8201005 -6.390835, 106.8197143 -6.3897943, 106.8196499 -6.3896763, 106.8194675 -6.3894296, 106.8191457 -6.3891077, 106.8191457 -6.3891077, 106.8188989 -6.3890111, 106.818856 -6.388936, 106.818856 -6.388936, 106.8195426 -6.3891828, 106.8201649 -6.3895047, 106.8208623 -6.3898265, 106.8211627 -6.3899446, 106.8215275 -6.3900518, 106.8218601 -6.3901055, 106.8223643 -6.3901484, 106.8231905 -6.3901484, 106.8251967 -6.3900948, 106.8251967 -6.3900948, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8253362 -6.3905454, 106.8253362 -6.3905454, 106.8253684 -6.3906848, 106.8253148 -6.3907921, 106.8252611 -6.3908672, 106.8249285 -6.3914895, 106.8243706 -6.3926053, 106.824038 -6.393131, 106.824038 -6.393131)",2019-02-06T07:00:00,"08 dewi sartika, perlimaan, lajur baru",12 sebrang ITC depok
0,3025,516,"LINESTRING (106.8136024 -6.3990719, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8180835 -6.39974, 106.8185556 -6.3983452, 106.8188238 -6.3976264, 106.8195963 -6.3957703, 106.8204653 -6.3935816, 106.8210447 -6.3918328, 106.8211198 -6.3916612, 106.8211198 -6.3916612, 106.820755 -6.3915217, 106.8204331 -6.3914251, 106.820358 -6.39135, 106.8201005 -6.390835, 106.8197143 -6.3897943, 106.8196499 -6.3896763, 106.8194675 -6.3894296, 106.8191457 -6.3891077, 106.8191457 -6.3891077, 106.8188989 -6.3890111, 106.818856 -6.388936, 106.818856 -6.388936, 106.8195426 -6.3891828, 106.8201649 -6.3895047, 106.8208623 -6.3898265, 106.8211627 -6.3899446, 106.8215275 -6.3900518, 106.8218601 -6.3901055, 106.8223643 -6.3901484, 106.8231905 -6.3901484, 106.8251967 -6.3900948, 106.8251967 -6.3900948, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8253362 -6.3905454, 106.8253362 -6.3905454, 106.8253684 -6.3906848, 106.8253148 -6.3907921, 106.8252611 -6.3908672, 106.8249285 -6.3914895, 106.8243706 -6.3926053, 106.824038 -6.393131, 106.824038 -6.393131)",2019-02-06T08:00:00,"08 dewi sartika, perlimaan, lajur baru",12 sebrang ITC depok
0,3025,530,"LINESTRING (106.8136024 -6.3990719, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8180835 -6.39974, 106.8185556 -6.3983452, 106.8188238 -6.3976264, 106.8195963 -6.3957703, 106.8204653 -6.3935816, 106.8210447 -6.3918328, 106.8211198 -6.3916612, 106.8211198 -6.3916612, 106.820755 -6.3915217, 106.8204331 -6.3914251, 106.820358 -6.39135, 106.8201005 -6.390835, 106.8197143 -6.3897943, 106.8196499 -6.3896763, 106.8194675 -6.3894296, 106.8191457 -6.3891077, 106.8191457 -6.3891077, 106.8188989 -6.3890111, 106.818856 -6.388936, 106.818856 -6.388936, 106.8195426 -6.3891828, 106.8201649 -6.3895047, 106.8208623 -6.3898265, 106.8211627 -6.3899446, 106.8215275 -6.3900518, 106.8218601 -6.3901055, 106.8223643 -6.3901484, 106.8231905 -6.3901484, 106.8251967 -6.3900948, 106.8251967 -6.3900948, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8253362 -6.3905454, 106.8253362 -6.3905454, 106.8253684 -6.3906848, 106.8253148 -6.3907921, 106.8252611 -6.3908672, 106.8249285 -6.3914895, 106.8243706 -6.3926053, 106.824038 -6.393131, 106.824038 -6.393131)",2019-02-06T09:00:00,"08 dewi sartika, perlimaan, lajur baru",12 sebrang ITC depok
0,2829,744,"LINESTRING (106.8136024 -6.3990719, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190813 -6.3998795, 106.8191779 -6.3998044, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8242741 -6.3926053, 106.8246925 -6.3918114, 106.824789 -6.3915646, 106.8249285 -6.3912749, 106.8253362 -6.3905454, 106.8254864 -6.3900948, 106.8256795 -6.3897729, 106.8262053 -6.3887858, 106.8265915 -6.3882172, 106.8265915 -6.3882172, 106.8266666 -6.3882816, 106.8266666 -6.3882816, 106.8264091 -6.3886356, 106.8261945 -6.3889682, 106.8257117 -6.3899875, 106.8256688 -6.3900197, 106.8255293 -6.3900197, 106.8255293 -6.3900197, 106.8254864 -6.3900948, 106.8253362 -6.3905454, 106.8253362 -6.3905454, 106.8253684 -6.3906848, 106.8253148 -6.3907921, 106.8252611 -6.3908672, 106.8249285 -6.3914895, 106.8243706 -6.3926053, 106.824038 -6.393131, 106.824038 -6.393131)",2019-02-06T17:00:00,"08 dewi sartika, perlimaan, lajur baru",12 sebrang ITC depok
0,2829,734,"LINESTRING (106.8136024 -6.3990719, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190813 -6.3998795, 106.8191779 -6.3998044, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8242741 -6.3926053, 106.8246925 -6.3918114, 106.824789 -6.3915646, 106.8249285 -6.3912749, 106.8253362 -6.3905454, 106.8254864 -6.3900948, 106.8256795 -6.3897729, 106.8262053 -6.3887858, 106.8265915 -6.3882172, 106.8265915 -6.3882172, 106.8266666 -6.3882816, 106.8266666 -6.3882816, 106.8264091 -6.3886356, 106.8261945 -6.3889682, 106.8257117 -6.3899875, 106.8256688 -6.3900197, 106.8255293 -6.3900197, 106.8255293 -6.3900197, 106.8254864 -6.3900948, 106.8253362 -6.3905454, 106.8253362 -6.3905454, 106.8253684 -6.3906848, 106.8253148 -6.3907921, 106.8252611 -6.3908672, 106.8249285 -6.3914895, 106.8243706 -6.3926053, 106.824038 -6.393131, 106.824038 -6.393131)",2019-02-06T18:00:00,"08 dewi sartika, perlimaan, lajur baru",12 sebrang ITC depok
0,2829,701,"LINESTRING (106.8136024 -6.3990719, 106.814425 -6.3993537, 106.8149829 -6.3994932, 106.8157017 -6.3996434, 106.8164849 -6.3997078, 106.8177938 -6.3997507, 106.8180835 -6.39974, 106.8185878 -6.3997507, 106.8187594 -6.3998151, 106.8189847 -6.3999975, 106.8189847 -6.3999975, 106.8190813 -6.3998795, 106.8191779 -6.3998044, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8242741 -6.3926053, 106.8246925 -6.3918114, 106.824789 -6.3915646, 106.8249285 -6.3912749, 106.8253362 -6.3905454, 106.8254864 -6.3900948, 106.8256795 -6.3897729, 106.8262053 -6.3887858, 106.8265915 -6.3882172, 106.8265915 -6.3882172, 106.8266666 -6.3882816, 106.8266666 -6.3882816, 106.8264091 -6.3886356, 106.8261945 -6.3889682, 106.8257117 -6.3899875, 106.8256688 -6.3900197, 106.8255293 -6.3900197, 106.8255293 -6.3900197, 106.8254864 -6.3900948, 106.8253362 -6.3905454, 106.8253362 -6.3905454, 106.8253684 -6.3906848, 106.8253148 -6.3907921, 106.8252611 -6.3908672, 106.8249285 -6.3914895, 106.8243706 -6.3926053, 106.824038 -6.393131, 106.824038 -6.393131)",2019-02-06T19:00:00,"08 dewi sartika, perlimaan, lajur baru",12 sebrang ITC depok
0,2950,444,"LINESTRING (106.8190407 -6.3999268, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8242741 -6.3926053, 106.8246925 -6.3918114, 106.824789 -6.3915646, 106.8249285 -6.3912749, 106.8253362 -6.3905454, 106.8254864 -6.3900948, 106.8256795 -6.3897729, 106.8262053 -6.3887858, 106.8265378 -6.3882816, 106.8282223 -6.3863504, 106.828469 -6.3859427, 106.8286407 -6.3855886, 106.8287909 -6.3852131, 106.8296385 -6.3829923, 106.8305612 -6.3806856, 106.8313873 -6.3784969, 106.8318545 -6.3771137, 106.8318545 -6.3771137)",2019-02-06T07:00:00,"09 jln kartini - dewi sartika, arah margonda",01 pertigaan juanda-margonda arah ramanda
0,2952,513,"LINESTRING (106.8190407 -6.3999268, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8242741 -6.3926053, 106.8246925 -6.3918114, 106.824789 -6.3915646, 106.8249285 -6.3912749, 106.8253362 -6.3905454, 106.8254864 -6.3900948, 106.8256795 -6.3897729, 106.8256795 -6.3897729, 106.8256795 -6.3895905, 106.8262589 -6.3885605, 106.8265164 -6.3881743, 106.8268383 -6.3877881, 106.8271923 -6.3874125, 106.8276 -6.3869083, 106.8279219 -6.386565, 106.8281579 -6.3862753, 106.8282974 -6.3860714, 106.8284798 -6.3856959, 106.8289518 -6.3845694, 106.8299603 -6.3820052, 106.831044 -6.3791835, 106.8314195 -6.378175, 106.8315268 -6.3778317, 106.8316448 -6.3777351, 106.8316448 -6.3777351, 106.8318545 -6.3771137, 106.8318545 -6.3771137)",2019-02-06T08:00:00,"09 jln kartini - dewi sartika, arah margonda",01 pertigaan juanda-margonda arah ramanda
0,2952,546,"LINESTRING (106.8190407 -6.3999268, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8242741 -6.3926053, 106.8246925 -6.3918114, 106.824789 -6.3915646, 106.8249285 -6.3912749, 106.8253362 -6.3905454, 106.8254864 -6.3900948, 106.8256795 -6.3897729, 106.8256795 -6.3897729, 106.8256795 -6.3895905, 106.8262589 -6.3885605, 106.8265164 -6.3881743, 106.8268383 -6.3877881, 106.8271923 -6.3874125, 106.8276 -6.3869083, 106.8279219 -6.386565, 106.8281579 -6.3862753, 106.8282974 -6.3860714, 106.8284798 -6.3856959, 106.8289518 -6.3845694, 106.8299603 -6.3820052, 106.831044 -6.3791835, 106.8314195 -6.378175, 106.8315268 -6.3778317, 106.8316448 -6.3777351, 106.8316448 -6.3777351, 106.8318545 -6.3771137, 106.8318545 -6.3771137)",2019-02-06T09:00:00,"09 jln kartini - dewi sartika, arah margonda",01 pertigaan juanda-margonda arah ramanda
0,2952,644,"LINESTRING (106.8190407 -6.3999268, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8242741 -6.3926053, 106.8246925 -6.3918114, 106.824789 -6.3915646, 106.8249285 -6.3912749, 106.8253362 -6.3905454, 106.8254864 -6.3900948, 106.8256795 -6.3897729, 106.8256795 -6.3897729, 106.8256795 -6.3895905, 106.8262589 -6.3885605, 106.8265164 -6.3881743, 106.8268383 -6.3877881, 106.8271923 -6.3874125, 106.8276 -6.3869083, 106.8279219 -6.386565, 106.8281579 -6.3862753, 106.8282974 -6.3860714, 106.8284798 -6.3856959, 106.8289518 -6.3845694, 106.8299603 -6.3820052, 106.831044 -6.3791835, 106.8314195 -6.378175, 106.8315268 -6.3778317, 106.8316448 -6.3777351, 106.8316448 -6.3777351, 106.8318545 -6.3771137, 106.8318545 -6.3771137)",2019-02-06T17:00:00,"09 jln kartini - dewi sartika, arah margonda",01 pertigaan juanda-margonda arah ramanda
0,2952,636,"LINESTRING (106.8190407 -6.3999268, 106.8194997 -6.3994932, 106.8198216 -6.3991499, 106.8198216 -6.3991499, 106.8201649 -6.3985813, 106.8208408 -6.3973153, 106.8214095 -6.3961565, 106.8216133 -6.3958776, 106.8218601 -6.3955772, 106.8228149 -6.3946867, 106.8233299 -6.3942468, 106.8234372 -6.3940859, 106.8234372 -6.3940859, 106.8234694 -6.394043, 106.8234694 -6.394043, 106.8236411 -6.3937855, 106.8238127 -6.39341, 106.8242741 -6.3926053, 106.8246925 -6.3918114, 106.824789 -6.3915646, 106.8249285 -6.3912749, 106.8253362 -6.3905454, 106.8254864 -6.3900948, 106.8256795 -6.3897729, 106.8256795 -6.3897729, 106.8256795 -6.3895905, 106.8262589 -6.3885605, 106.8265164 -6.3881743, 106.8268383 -6.3877881, 106.8271923 -6.3874125, 106.8276 -6.3869083, 106.8279219 -6.386565, 106.8281579 -6.3862753, 106.8282974 -6.3860714, 106.8284798 -6.3856959, 106.8289518 -6.3845694, 106.8299603 -6.3820052, 106.831044 -6.3791835, 106.8314195 -6.378175, 106.8315268 -6.3778317, 106.8316448 -6.3777351, 106.8316448 -6.3777351, 106.8318545 -6.3771137, 106.8318545 -6.3771137)",2019-02-06T18:00:00,"09 jln kartini - dewi sartika, arah margonda",01 pertigaan juanda-margonda arah ramanda
